id,customer_id,text,label,service,amount,currency,date,frequency
CHL00190,ICUST0190,Payment received by Disney+: $14.33. Your access remains available until the next billing date.,1,Disney+,14.33,USD,2026-09-03,monthly
CHL00191,ICUST0191,Amazon Prime charged $10.76. The current plan continues.,1,Amazon Prime,10.76,USD,2026-09-03,monthly
CHL00192,ICUST0192,Receipt from NordVPN: $11.63. Next payment date appears on your account page.,1,NordVPN,11.63,USD,2026-09-06,monthly
CHL00193,ICUST0193,Receipt from Proton Unlimited: $15.52. Next payment date appears on your account page.,1,Proton Unlimited,15.52,USD,2026-09-05,monthly
CHL00194,ICUST0194,Evernote Personal: card ending 4821 was billed $17.97. Renewal settings are unchanged.,1,Evernote Personal,17.97,USD,2026-09-04,monthly
CHL00195,ICUST0195,$13.51 paid to Headspace; service access has been extended for another period.,1,Headspace,13.51,USD,2026-09-03,monthly
CHL00196,ICUST0196,Coursera Plus charged $55.13. The current plan continues.,1,Coursera Plus,55.13,USD,2026-08-31,monthly
CHL00197,ICUST0197,Receipt from Dropbox Plus: $21.37. Next payment date appears on your account page.,1,Dropbox Plus,21.37,USD,2026-08-31,monthly
CHL00198,ICUST0198,Notion Plus charged $15.94. The current plan continues.,1,Notion Plus,15.94,USD,2026-09-02,monthly
CHL00199,ICUST0199,$15.29 paid to Zoom Pro; service access has been extended for another period.,1,Zoom Pro,15.29,USD,2026-09-03,monthly
CHL00200,ICUST0200,Grammarly Premium: card ending 4821 was billed $25.04. Renewal settings are unchanged.,1,Grammarly Premium,25.04,USD,2026-09-08,monthly
CHL00201,ICUST0201,"Card charged LKR 31,243 by Abans. Transaction ref 205409.",0,Abans,31243.0,LKR,2026-09-03,one-time
CHL00202,ICUST0202,"Receipt from Damro: LKR 27,156. Thank you for your payment.",0,Damro,27156.0,LKR,2026-08-30,one-time
CHL00203,ICUST0203,"Receipt from ODEL: LKR 21,971. Thank you for your payment.",0,ODEL,21971.0,LKR,2026-08-30,one-time
CHL00204,ICUST0204,"Receipt from Cool Planet: LKR 23,429. Thank you for your payment.",0,Cool Planet,23429.0,LKR,2026-09-01,one-time
CHL00205,ICUST0205,"LKR 9,894 paid to Healthguard; confirmation #889359.",0,Healthguard,9894.0,LKR,2026-08-31,one-time
CHL00206,ICUST0206,"Receipt from Vijitha Yapa Bookshop: LKR 10,562. Thank you for your payment.",0,Vijitha Yapa Bookshop,10562.0,LKR,2026-09-06,one-time
CHL00207,ICUST0207,"Card charged LKR 2,737 by Sri Lanka Railways. Transaction ref 457256.",0,Sri Lanka Railways,2737.0,LKR,2026-08-30,one-time
CHL00208,ICUST0208,"SriLankan Airlines: payment of LKR 38,451 received. Reference 600935.",0,SriLankan Airlines,38451.0,LKR,2026-08-31,one-time
CHL00209,ICUST0209,"Keells: payment of LKR 7,692 received. Reference 177680.",0,Keells,7692.0,LKR,2026-09-01,one-time
CHL00210,ICUST0210,"Receipt from Cargills Food City: LKR 3,878. Thank you for your payment.",0,Cargills Food City,3878.0,LKR,2026-08-31,one-time
CHL00211,ICUST0211,"LKR 34,793 paid to Arpico Supercentre; confirmation #224205.",0,Arpico Supercentre,34793.0,LKR,2026-09-08,one-time
CHL00212,ICUST0212,"Card charged LKR 5,794 by Pizza Hut Sri Lanka. Transaction ref 748458.",0,Pizza Hut Sri Lanka,5794.0,LKR,2026-09-07,one-time
CHL00213,ICUST0213,"Receipt from KFC Sri Lanka: LKR 3,406. Thank you for your payment.",0,KFC Sri Lanka,3406.0,LKR,2026-09-08,one-time
CHL00214,ICUST0214,"Lanka IOC: payment of LKR 17,845 received. Reference 420214.",0,Lanka IOC,17845.0,LKR,2026-09-08,one-time
CHL00215,ICUST0215,"Card charged LKR 91,410 by Singer Sri Lanka. Transaction ref 204053.",0,Singer Sri Lanka,91410.0,LKR,2026-09-02,one-time
CHL00216,ICUST0216,"Card charged LKR 29,509 by Abans. Transaction ref 185131.",0,Abans,29509.0,LKR,2026-09-02,one-time
CHL00217,ICUST0217,"Card charged LKR 22,165 by Damro. Transaction ref 178711.",0,Damro,22165.0,LKR,2026-08-30,one-time
CHL00218,ICUST0218,"LKR 13,734 paid to ODEL; confirmation #822858.",0,ODEL,13734.0,LKR,2026-09-03,one-time
CHL00219,ICUST0219,"Receipt from Cool Planet: LKR 2,525. Thank you for your payment.",0,Cool Planet,2525.0,LKR,2026-09-06,one-time
CHL00220,ICUST0220,"Receipt from Healthguard: LKR 1,904. Thank you for your payment.",0,Healthguard,1904.0,LKR,2026-09-08,one-time
CHL00221,ICUST0221,"From: billing@notice.example
Subject: Payment update

Thanks for your Disney+ payment of $13.28. Premium access continues.
Ref: 307428
-- automated message --",1,Disney+,13.28,USD,2026-09-07,monthly
CHL00222,ICUST0222,*** PAYMENT NOTICE ***  Your Amazon Prime account will renew automatically; $10.79 was collected for this period.  | ref=256226 | please keep this email,1,Amazon Prime,10.79,USD,2026-08-31,monthly
CHL00223,ICUST0223,"Hi,
Your NordVPN account will renew automatically; $5.59 was collected for this period.

Txn ID: 931131
Sent from mobile",1,NordVPN,5.59,USD,2026-09-06,monthly
CHL00224,ICUST0224,"[Receipt]
Your Proton Unlimited account will renew automatically; $11.23 was collected for this period.
Status: SUCCESS
ID 822131",1,Proton Unlimited,11.23,USD,2026-09-03,monthly
CHL00225,ICUST0225,"From: billing@notice.example
Subject: Payment update

Evernote Personal renewal confirmed — $14.00 paid for the upcoming month.
Ref: 617781
-- automated message --",1,Evernote Personal,14.0,USD,2026-09-08,monthly
CHL00226,ICUST0226,"Hi,
Receipt: Headspace plan payment $10.39. Next billing date is in 30 days.

Txn ID: 553014
Sent from mobile",1,Headspace,10.39,USD,2026-08-30,monthly
CHL00227,ICUST0227,"Hi,
Your Coursera Plus plan renewed for $50.83. Access continues for the next billing period.

Txn ID: 807053
Sent from mobile",1,Coursera Plus,50.83,USD,2026-09-08,monthly
CHL00228,ICUST0228,"[Receipt]
We received $12.51 for your Dropbox Plus membership. Your plan remains active.
Status: SUCCESS
ID 893005",1,Dropbox Plus,12.51,USD,2026-09-07,monthly
CHL00229,ICUST0229,"[Receipt]
We received $15.21 for your Notion Plus membership. Your plan remains active.
Status: SUCCESS
ID 391668",1,Notion Plus,15.21,USD,2026-09-06,monthly
CHL00230,ICUST0230,"[Receipt]
Receipt: Zoom Pro plan payment $19.80. Next billing date is in 30 days.
Status: SUCCESS
ID 592841",1,Zoom Pro,19.8,USD,2026-09-04,monthly
CHL00231,ICUST0231,"Hi,
We received $17.78 for your Grammarly Premium membership. Your plan remains active.

Txn ID: 209680
Sent from mobile",1,Grammarly Premium,17.78,USD,2026-09-05,monthly
CHL00232,ICUST0232,"From: billing@notice.example
Subject: Payment update

Thanks for your Duolingo Super payment of $12.54. Premium access continues.
Ref: 402218
-- automated message --",1,Duolingo Super,12.54,USD,2026-09-06,monthly
CHL00233,ICUST0233,"From: billing@notice.example
Subject: Payment update

Receipt: iCloud+ plan payment $1.78. Next billing date is in 30 days.
Ref: 364659
-- automated message --",1,iCloud+,1.78,USD,2026-09-05,monthly
CHL00234,ICUST0234,"[Receipt]
Your GitHub Copilot plan renewed for $35.08. Access continues for the next billing period.
Status: SUCCESS
ID 964998",1,GitHub Copilot,35.08,USD,2026-09-05,monthly
CHL00235,ICUST0235,"[Receipt]
Receipt: LinkedIn Premium plan payment $32.16. Next billing date is in 30 days.
Status: SUCCESS
ID 643623",1,LinkedIn Premium,32.16,USD,2026-09-06,monthly
CHL00236,ICUST0236,*** PAYMENT NOTICE ***  Your Disney+ account will renew automatically; $14.07 was collected for this period.  | ref=313446 | please keep this email,1,Disney+,14.07,USD,2026-09-03,monthly
CHL00237,ICUST0237,"From: billing@notice.example
Subject: Payment update

Amazon Prime renewal confirmed — $12.49 paid for the upcoming month.
Ref: 832168
-- automated message --",1,Amazon Prime,12.49,USD,2026-08-30,monthly
CHL00238,ICUST0238,*** PAYMENT NOTICE ***  $14.72 has been charged for the current NordVPN billing cycle.  | ref=738448 | please keep this email,1,NordVPN,14.72,USD,2026-09-03,monthly
CHL00239,ICUST0239,"From: billing@notice.example
Subject: Payment update

Thanks for your Proton Unlimited payment of $15.50. Premium access continues.
Ref: 679077
-- automated message --",1,Proton Unlimited,15.5,USD,2026-09-02,monthly
CHL00240,ICUST0240,"From: billing@notice.example
Subject: Payment update

Evernote Personal renewal confirmed — $17.94 paid for the upcoming month.
Ref: 218972
-- automated message --",1,Evernote Personal,17.94,USD,2026-09-01,monthly
CHL00241,ICUST0241,"Hi,
Thank you for shopping at Cool Planet. Total paid: LKR 12,864.

Txn ID: 851413
Sent from mobile",0,Cool Planet,12864.0,LKR,2026-09-05,one-time
CHL00242,ICUST0242,"[Receipt]
Healthguard: card payment of LKR 12,670 approved for order #595158.
Status: SUCCESS
ID 595158",0,Healthguard,12670.0,LKR,2026-09-07,one-time
CHL00243,ICUST0243,"*** PAYMENT NOTICE ***  Your Vijitha Yapa Bookshop transaction for LKR 2,334 was successful.  | ref=299869 | please keep this email",0,Vijitha Yapa Bookshop,2334.0,LKR,2026-08-31,one-time
CHL00244,ICUST0244,"Hi,
Receipt #928381: LKR 1,664 paid at Sri Lanka Railways.

Txn ID: 928381
Sent from mobile",0,Sri Lanka Railways,1664.0,LKR,2026-09-07,one-time
CHL00245,ICUST0245,"Hi,
Thank you for shopping at SriLankan Airlines. Total paid: LKR 39,641.

Txn ID: 102689
Sent from mobile",0,SriLankan Airlines,39641.0,LKR,2026-09-08,one-time
CHL00246,ICUST0246,"*** PAYMENT NOTICE ***  Receipt #791998: LKR 10,775 paid at Keells.  | ref=791998 | please keep this email",0,Keells,10775.0,LKR,2026-09-06,one-time
CHL00247,ICUST0247,"[Receipt]
Thank you for shopping at Cargills Food City. Total paid: LKR 12,172.
Status: SUCCESS
ID 461888",0,Cargills Food City,12172.0,LKR,2026-09-06,one-time
CHL00248,ICUST0248,"*** PAYMENT NOTICE ***  Arpico Supercentre order #297816 has been paid. Amount: LKR 32,717.  | ref=297816 | please keep this email",0,Arpico Supercentre,32717.0,LKR,2026-09-08,one-time
CHL00249,ICUST0249,"From: billing@notice.example
Subject: Payment update

Receipt #997594: LKR 4,366 paid at Pizza Hut Sri Lanka.
Ref: 997594
-- automated message --",0,Pizza Hut Sri Lanka,4366.0,LKR,2026-09-04,one-time
CHL00250,ICUST0250,"[Receipt]
Receipt #839485: LKR 5,519 paid at KFC Sri Lanka.
Status: SUCCESS
ID 839485",0,KFC Sri Lanka,5519.0,LKR,2026-09-01,one-time
CHL00251,ICUST0251,"Hi,
Lanka IOC: card payment of LKR 10,178 approved for order #138817.

Txn ID: 138817
Sent from mobile",0,Lanka IOC,10178.0,LKR,2026-08-31,one-time
CHL00252,ICUST0252,"[Receipt]
Payment received for your Singer Sri Lanka purchase: LKR 83,677. Order #561694 is confirmed.
Status: SUCCESS
ID 561694",0,Singer Sri Lanka,83677.0,LKR,2026-08-30,one-time
CHL00253,ICUST0253,"*** PAYMENT NOTICE ***  Abans order #529893 has been paid. Amount: LKR 72,771.  | ref=529893 | please keep this email",0,Abans,72771.0,LKR,2026-08-31,one-time
CHL00254,ICUST0254,"[Receipt]
Thank you for shopping at Damro. Total paid: LKR 49,663.
Status: SUCCESS
ID 377896",0,Damro,49663.0,LKR,2026-08-31,one-time
CHL00255,ICUST0255,"[Receipt]
ODEL order #993744 has been paid. Amount: LKR 25,924.
Status: SUCCESS
ID 993744",0,ODEL,25924.0,LKR,2026-09-04,one-time
CHL00256,ICUST0256,"From: billing@notice.example
Subject: Payment update

Receipt #896290: LKR 15,715 paid at Cool Planet.
Ref: 896290
-- automated message --",0,Cool Planet,15715.0,LKR,2026-09-08,one-time
CHL00257,ICUST0257,"Hi,
Healthguard order #761820 has been paid. Amount: LKR 1,865.

Txn ID: 761820
Sent from mobile",0,Healthguard,1865.0,LKR,2026-09-02,one-time
CHL00258,ICUST0258,"From: billing@notice.example
Subject: Payment update

Payment received for your Vijitha Yapa Bookshop purchase: LKR 9,138. Order #555052 is confirmed.
Ref: 555052
-- automated message --",0,Vijitha Yapa Bookshop,9138.0,LKR,2026-09-06,one-time
CHL00259,ICUST0259,"From: billing@notice.example
Subject: Payment update

Payment received for your Sri Lanka Railways purchase: LKR 1,082. Order #414012 is confirmed.
Ref: 414012
-- automated message --",0,Sri Lanka Railways,1082.0,LKR,2026-09-04,one-time
CHL00260,ICUST0260,"Hi,
Thank you for shopping at SriLankan Airlines. Total paid: LKR 82,488.

Txn ID: 407618
Sent from mobile",0,SriLankan Airlines,82488.0,LKR,2026-09-05,one-time
CHL00261,ICUST0261,Zoom Pro monthly plan-ku $14.86 charge aagiyullathu. Next billing period varaikkum access active.,1,Zoom Pro,14.86,USD,2026-09-05,monthly
CHL00262,ICUST0262,Grammarly Premium மாதாந்திர திட்டத்திற்கான $22.19 கட்டணம் பெறப்பட்டது. அடுத்த billing date வரை சேவை தொடரும்.,1,Grammarly Premium,22.19,USD,2026-09-01,monthly
CHL00263,ICUST0263,Duolingo Super monthly plan-ku $8.39 charge aagiyullathu. Next billing period varaikkum access active.,1,Duolingo Super,8.39,USD,2026-09-05,monthly
CHL00264,ICUST0264,iCloud+ மாதாந்திர திட்டத்திற்கான $6.57 கட்டணம் பெறப்பட்டது. அடுத்த billing date வரை சேவை தொடரும்.,1,iCloud+,6.57,USD,2026-09-06,monthly
CHL00265,ICUST0265,GitHub Copilot மாதாந்திர திட்டத்திற்கான $36.47 கட்டணம் பெறப்பட்டது. அடுத்த billing date வரை சேவை தொடரும்.,1,GitHub Copilot,36.47,USD,2026-09-02,monthly
CHL00266,ICUST0266,LinkedIn Premium plan එක සඳහා $48.44 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,LinkedIn Premium,48.44,USD,2026-09-06,monthly
CHL00267,ICUST0267,Disney+ மாதாந்திர திட்டத்திற்கான $10.03 கட்டணம் பெறப்பட்டது. அடுத்த billing date வரை சேவை தொடரும்.,1,Disney+,10.03,USD,2026-09-06,monthly
CHL00268,ICUST0268,Amazon Prime monthly plan-ku $16.20 charge aagiyullathu. Next billing period varaikkum access active.,1,Amazon Prime,16.2,USD,2026-09-07,monthly
CHL00269,ICUST0269,NordVPN plan එක සඳහා $6.57 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,NordVPN,6.57,USD,2026-09-04,monthly
CHL00270,ICUST0270,Proton Unlimited plan එක සඳහා $19.87 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,Proton Unlimited,19.87,USD,2026-09-05,monthly
CHL00271,ICUST0271,Evernote Personal plan එක සඳහා $15.52 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,Evernote Personal,15.52,USD,2026-09-03,monthly
CHL00272,ICUST0272,Headspace plan එක සඳහා $11.98 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,Headspace,11.98,USD,2026-09-06,monthly
CHL00273,ICUST0273,Coursera Plus plan එක සඳහා $51.13 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,Coursera Plus,51.13,USD,2026-09-08,monthly
CHL00274,ICUST0274,Dropbox Plus plan එක සඳහා $16.66 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,Dropbox Plus,16.66,USD,2026-09-03,monthly
CHL00275,ICUST0275,Notion Plus monthly plan-ku $10.18 charge aagiyullathu. Next billing period varaikkum access active.,1,Notion Plus,10.18,USD,2026-09-05,monthly
CHL00276,ICUST0276,Zoom Pro monthly plan-ku $15.64 charge aagiyullathu. Next billing period varaikkum access active.,1,Zoom Pro,15.64,USD,2026-08-30,monthly
CHL00277,ICUST0277,Grammarly Premium monthly plan-ku $28.39 charge aagiyullathu. Next billing period varaikkum access active.,1,Grammarly Premium,28.39,USD,2026-09-06,monthly
CHL00278,ICUST0278,Duolingo Super plan එක සඳහා $13.65 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,Duolingo Super,13.65,USD,2026-09-02,monthly
CHL00279,ICUST0279,iCloud+ plan එක සඳහා $6.45 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,iCloud+,6.45,USD,2026-09-02,monthly
CHL00280,ICUST0280,GitHub Copilot monthly plan-ku $28.46 charge aagiyullathu. Next billing period varaikkum access active.,1,GitHub Copilot,28.46,USD,2026-09-03,monthly
CHL00281,ICUST0281,LinkedIn Premium monthly plan-ku $57.10 charge aagiyullathu. Next billing period varaikkum access active.,1,LinkedIn Premium,57.1,USD,2026-09-01,monthly
CHL00282,ICUST0282,Disney+ monthly plan-ku $13.02 charge aagiyullathu. Next billing period varaikkum access active.,1,Disney+,13.02,USD,2026-08-30,monthly
CHL00283,ICUST0283,Amazon Prime plan එක සඳහා $11.46 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,Amazon Prime,11.46,USD,2026-08-30,monthly
CHL00284,ICUST0284,NordVPN monthly plan-ku $10.79 charge aagiyullathu. Next billing period varaikkum access active.,1,NordVPN,10.79,USD,2026-09-01,monthly
CHL00285,ICUST0285,Proton Unlimited plan එක සඳහා $10.89 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,Proton Unlimited,10.89,USD,2026-09-04,monthly
CHL00286,ICUST0286,Evernote Personal மாதாந்திர திட்டத்திற்கான $15.98 கட்டணம் பெறப்பட்டது. அடுத்த billing date வரை சேவை தொடரும்.,1,Evernote Personal,15.98,USD,2026-09-02,monthly
CHL00287,ICUST0287,Headspace monthly plan-ku $11.31 charge aagiyullathu. Next billing period varaikkum access active.,1,Headspace,11.31,USD,2026-09-04,monthly
CHL00288,ICUST0288,Coursera Plus plan එක සඳහා $59.62 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,Coursera Plus,59.62,USD,2026-09-01,monthly
CHL00289,ICUST0289,Dropbox Plus plan එක සඳහා $15.33 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,Dropbox Plus,15.33,USD,2026-09-03,monthly
CHL00290,ICUST0290,Notion Plus plan එක සඳහා $15.97 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,Notion Plus,15.97,USD,2026-08-31,monthly
CHL00291,ICUST0291,Zoom Pro மாதாந்திர திட்டத்திற்கான $16.80 கட்டணம் பெறப்பட்டது. அடுத்த billing date வரை சேவை தொடரும்.,1,Zoom Pro,16.8,USD,2026-09-01,monthly
CHL00292,ICUST0292,Grammarly Premium மாதாந்திர திட்டத்திற்கான $25.57 கட்டணம் பெறப்பட்டது. அடுத்த billing date வரை சேவை தொடரும்.,1,Grammarly Premium,25.57,USD,2026-09-05,monthly
CHL00293,ICUST0293,Duolingo Super monthly plan-ku $14.73 charge aagiyullathu. Next billing period varaikkum access active.,1,Duolingo Super,14.73,USD,2026-09-04,monthly
CHL00294,ICUST0294,iCloud+ plan එක සඳහා $1.80 ගෙවීම ලැබුණි. ඊළඟ billing date දක්වා access සක්‍රීයයි.,1,iCloud+,1.8,USD,2026-08-30,monthly
CHL00295,ICUST0295,GitHub Copilot மாதாந்திர திட்டத்திற்கான $17.67 கட்டணம் பெறப்பட்டது. அடுத்த billing date வரை சேவை தொடரும்.,1,GitHub Copilot,17.67,USD,2026-09-06,monthly
CHL00296,ICUST0296,LinkedIn Premium monthly plan-ku $44.73 charge aagiyullathu. Next billing period varaikkum access active.,1,LinkedIn Premium,44.73,USD,2026-09-03,monthly
CHL00297,ICUST0297,Disney+ monthly plan-ku $12.67 charge aagiyullathu. Next billing period varaikkum access active.,1,Disney+,12.67,USD,2026-09-04,monthly
CHL00298,ICUST0298,Amazon Prime மாதாந்திர திட்டத்திற்கான $9.86 கட்டணம் பெறப்பட்டது. அடுத்த billing date வரை சேவை தொடரும்.,1,Amazon Prime,9.86,USD,2026-09-06,monthly
CHL00299,ICUST0299,NordVPN monthly plan-ku $5.24 charge aagiyullathu. Next billing period varaikkum access active.,1,NordVPN,5.24,USD,2026-09-04,monthly
CHL00300,ICUST0300,Proton Unlimited மாதாந்திர திட்டத்திற்கான $19.14 கட்டணம் பெறப்பட்டது. அடுத்த billing date வரை சேவை தொடரும்.,1,Proton Unlimited,19.14,USD,2026-08-31,monthly
